interacting_pair	variable	pvalue	mean	part1	part2	tissue	Type1	Type2	Type	cell1	cell2
4476	ACVR_1A2A receptor_INHBB	NK.CD8_TEM	1	0	NK	CD8_TEM	Bladder_cDNA	NK	CD8_TEM	NK_CD8	NK	CD8
4477	ACVR_1A2A receptor_INHBB	NK.CD8_TRM	1	0	NK	CD8_TRM	Bladder_cDNA	NK	CD8_TRM	NK_CD8	NK	CD8
4478	ACVR_1A2A receptor_INHBB	NK.DC	1	0	NK	DC	Bladder_cDNA	NK	DC	NK_Myeloid	NK	Myeloid
4479	ACVR_1A2A receptor_INHBB	NK.Epi_FABP4	1	0	NK	Epi_FABP4	Bladder_cDNA	NK	Epi	NK_Epi	NK	Epi
4480	ACVR_1A2A receptor_INHBB	NK.Fib	1	0	NK	Fib	Bladder_cDNA	NK	Fib	NK_Fib	NK	Fib
4481	ACVR_1A2A receptor_INHBB	NK.FibSmo	1	0	NK	FibSmo	Bladder_cDNA	NK	FibSmo	NK_FibSmo	NK	FibSmo
4482	ACVR_1A2A receptor_INHBB	NK.Mac	1	0	NK	Mac	Bladder_cDNA	NK	Mac	NK_Myeloid	NK	Myeloid
4483	ACVR_1A2A receptor_INHBB	NK.Mon	1	0	NK	Mon	Bladder_cDNA	NK	Mon	NK_Myeloid	NK	Myeloid
4484	ACVR_1A2A receptor_INHBB	NK.NK	1	0	NK	NK	Bladder_cDNA	NK	NK	NK_NK	NK	NK
4485	ACVR_1A2A receptor_INHBB	NK.Smo	1	0	NK	Smo	Bladder_cDNA	NK	Smo	NK_Smo	NK	Smo
4486	ACVR_1A2A receptor_INHBB	Smo.BEC	1	0.085	Smo	BEC	Bladder_cDNA	Smo	BEC	Smo_Endo	Smo	Endo
4487	ACVR_1A2A receptor_INHBB	Smo.CD4_TCM	1	0	Smo	CD4_TCM	Bladder_cDNA	Smo	CD4_TCM	Smo_CD4	Smo	CD4
4488	ACVR_1A2A receptor_INHBB	Smo.CD4_Th1	1	0	Smo	CD4_Th1	Bladder_cDNA	Smo	CD4_Th1	Smo_CD4	Smo	CD4
4489	ACVR_1A2A receptor_INHBB	Smo.CD4_TRM	1	0	Smo	CD4_TRM	Bladder_cDNA	Smo	CD4_TRM	Smo_CD4	Smo	CD4
4490	ACVR_1A2A receptor_INHBB	Smo.CD8_TEFF	1	0	Smo	CD8_TEFF	Bladder_cDNA	Smo	CD8_TEFF	Smo_CD8	Smo	CD8
4491	ACVR_1A2A receptor_INHBB	Smo.CD8_TEM	1	0	Smo	CD8_TEM	Bladder_cDNA	Smo	CD8_TEM	Smo_CD8	Smo	CD8
4492	ACVR_1A2A receptor_INHBB	Smo.CD8_TRM	1	0	Smo	CD8_TRM	Bladder_cDNA	Smo	CD8_TRM	Smo_CD8	Smo	CD8
4493	ACVR_1A2A receptor_INHBB	Smo.DC	1	0	Smo	DC	Bladder_cDNA	Smo	DC	Smo_Myeloid	Smo	Myeloid
4494	ACVR_1A2A receptor_INHBB	Smo.Epi_FABP4	1	0.025	Smo	Epi_FABP4	Bladder_cDNA	Smo	Epi	Smo_Epi	Smo	Epi
4495	ACVR_1A2A receptor_INHBB	Smo.Fib	1	0	Smo	Fib	Bladder_cDNA	Smo	Fib	Smo_Fib	Smo	Fib
4496	ACVR_1A2A receptor_INHBB	Smo.FibSmo	1	0	Smo	FibSmo	Bladder_cDNA	Smo	FibSmo	Smo_FibSmo	Smo	FibSmo
4497	ACVR_1A2A receptor_INHBB	Smo.Mac	1	0	Smo	Mac	Bladder_cDNA	Smo	Mac	Smo_Myeloid	Smo	Myeloid
4498	ACVR_1A2A receptor_INHBB	Smo.Mon	1	0	Smo	Mon	Bladder_cDNA	Smo	Mon	Smo_Myeloid	Smo	Myeloid
4499	ACVR_1A2A receptor_INHBB	Smo.NK	1	0	Smo	NK	Bladder_cDNA	Smo	NK	Smo_NK	Smo	NK
4500	ACVR_1A2A receptor_INHBB	Smo.Smo	1	0.018	Smo	Smo	Bladder_cDNA	Smo	Smo	Smo_Smo	Smo	Smo
4501	ACVR_1B2A receptor_BMP3	BEC.BEC	1	0	BEC	BEC	Bladder_cDNA	BEC	BEC	Endo_Endo	Endo	Endo
4502	ACVR_1B2A receptor_BMP3	BEC.CD4_TCM	1	0	BEC	CD4_TCM	Bladder_cDNA	BEC	CD4_TCM	Endo_CD4	Endo	CD4
4503	ACVR_1B2A receptor_BMP3	BEC.CD4_Th1	1	0	BEC	CD4_Th1	Bladder_cDNA	BEC	CD4_Th1	Endo_CD4	Endo	CD4
4504	ACVR_1B2A receptor_BMP3	BEC.CD4_TRM	1	0	BEC	CD4_TRM	Bladder_cDNA	BEC	CD4_TRM	Endo_CD4	Endo	CD4
4505	ACVR_1B2A receptor_BMP3	BEC.CD8_TEFF	1	0	BEC	CD8_TEFF	Bladder_cDNA	BEC	CD8_TEFF	Endo_CD8	Endo	CD8
4506	ACVR_1B2A receptor_BMP3	BEC.CD8_TEM	1	0	BEC	CD8_TEM	Bladder_cDNA	BEC	CD8_TEM	Endo_CD8	Endo	CD8
4507	ACVR_1B2A receptor_BMP3	BEC.CD8_TRM	1	0	BEC	CD8_TRM	Bladder_cDNA	BEC	CD8_TRM	Endo_CD8	Endo	CD8
4508	ACVR_1B2A receptor_BMP3	BEC.DC	1	0	BEC	DC	Bladder_cDNA	BEC	DC	Endo_Myeloid	Endo	Myeloid
4509	ACVR_1B2A receptor_BMP3	BEC.Epi_FABP4	1	0.081	BEC	Epi_FABP4	Bladder_cDNA	BEC	Epi	Endo_Epi	Endo	Epi
4510	ACVR_1B2A receptor_BMP3	BEC.Fib	1	0	BEC	Fib	Bladder_cDNA	BEC	Fib	Endo_Fib	Endo	Fib
4511	ACVR_1B2A receptor_BMP3	BEC.FibSmo	1	0.033	BEC	FibSmo	Bladder_cDNA	BEC	FibSmo	Endo_FibSmo	Endo	FibSmo
4512	ACVR_1B2A receptor_BMP3	BEC.Mac	1	0	BEC	Mac	Bladder_cDNA	BEC	Mac	Endo_Myeloid	Endo	Myeloid
4513	ACVR_1B2A receptor_BMP3	BEC.Mon	1	0	BEC	Mon	Bladder_cDNA	BEC	Mon	Endo_Myeloid	Endo	Myeloid
4514	ACVR_1B2A receptor_BMP3	BEC.NK	1	0	BEC	NK	Bladder_cDNA	BEC	NK	Endo_NK	Endo	NK
4515	ACVR_1B2A receptor_BMP3	BEC.Smo	1	0	BEC	Smo	Bladder_cDNA	BEC	Smo	Endo_Smo	Endo	Smo
4516	ACVR_1B2A receptor_BMP3	CD4_TCM.BEC	1	0	CD4_TCM	BEC	Bladder_cDNA	CD4_TCM	BEC	CD4_Endo	CD4	Endo
4517	ACVR_1B2A receptor_BMP3	CD4_TCM.CD4_TCM	1	0	CD4_TCM	CD4_TCM	Bladder_cDNA	CD4_TCM	CD4_TCM	CD4_CD4	CD4	CD4
4518	ACVR_1B2A receptor_BMP3	CD4_TCM.CD4_Th1	1	0	CD4_TCM	CD4_Th1	Bladder_cDNA	CD4_TCM	CD4_Th1	CD4_CD4	CD4	CD4
4519	ACVR_1B2A receptor_BMP3	CD4_TCM.CD4_TRM	1	0	CD4_TCM	CD4_TRM	Bladder_cDNA	CD4_TCM	CD4_TRM	CD4_CD4	CD4	CD4
4520	ACVR_1B2A receptor_BMP3	CD4_TCM.CD8_TEFF	1	0	CD4_TCM	CD8_TEFF	Bladder_cDNA	CD4_TCM	CD8_TEFF	CD4_CD8	CD4	CD8
4521	ACVR_1B2A receptor_BMP3	CD4_TCM.CD8_TEM	1	0	CD4_TCM	CD8_TEM	Bladder_cDNA	CD4_TCM	CD8_TEM	CD4_CD8	CD4	CD8
4522	ACVR_1B2A receptor_BMP3	CD4_TCM.CD8_TRM	1	0	CD4_TCM	CD8_TRM	Bladder_cDNA	CD4_TCM	CD8_TRM	CD4_CD8	CD4	CD8
4523	ACVR_1B2A receptor_BMP3	CD4_TCM.DC	1	0	CD4_TCM	DC	Bladder_cDNA	CD4_TCM	DC	CD4_Myeloid	CD4	Myeloid
4524	ACVR_1B2A receptor_BMP3	CD4_TCM.Epi_FABP4	1	0	CD4_TCM	Epi_FABP4	Bladder_cDNA	CD4_TCM	Epi	CD4_Epi	CD4	Epi
4525	ACVR_1B2A receptor_BMP3	CD4_TCM.Fib	1	0	CD4_TCM	Fib	Bladder_cDNA	CD4_TCM	Fib	CD4_Fib	CD4	Fib
4526	ACVR_1B2A receptor_BMP3	CD4_TCM.FibSmo	1	0	CD4_TCM	FibSmo	Bladder_cDNA	CD4_TCM	FibSmo	CD4_FibSmo	CD4	FibSmo
4527	ACVR_1B2A receptor_BMP3	CD4_TCM.Mac	1	0	CD4_TCM	Mac	Bladder_cDNA	CD4_TCM	Mac	CD4_Myeloid	CD4	Myeloid
4528	ACVR_1B2A receptor_BMP3	CD4_TCM.Mon	1	0	CD4_TCM	Mon	Bladder_cDNA	CD4_TCM	Mon	CD4_Myeloid	CD4	Myeloid
4529	ACVR_1B2A receptor_BMP3	CD4_TCM.NK	1	0	CD4_TCM	NK	Bladder_cDNA	CD4_TCM	NK	CD4_NK	CD4	NK
4530	ACVR_1B2A receptor_BMP3	CD4_TCM.Smo	1	0	CD4_TCM	Smo	Bladder_cDNA	CD4_TCM	Smo	CD4_Smo	CD4	Smo
4531	ACVR_1B2A receptor_BMP3	CD4_Th1.BEC	1	0	CD4_Th1	BEC	Bladder_cDNA	CD4_Th1	BEC	CD4_Endo	CD4	Endo
4532	ACVR_1B2A receptor_BMP3	CD4_Th1.CD4_TCM	1	0	CD4_Th1	CD4_TCM	Bladder_cDNA	CD4_Th1	CD4_TCM	CD4_CD4	CD4	CD4
4533	ACVR_1B2A receptor_BMP3	CD4_Th1.CD4_Th1	1	0	CD4_Th1	CD4_Th1	Bladder_cDNA	CD4_Th1	CD4_Th1	CD4_CD4	CD4	CD4
4534	ACVR_1B2A receptor_BMP3	CD4_Th1.CD4_TRM	1	0	CD4_Th1	CD4_TRM	Bladder_cDNA	CD4_Th1	CD4_TRM	CD4_CD4	CD4	CD4
4535	ACVR_1B2A receptor_BMP3	CD4_Th1.CD8_TEFF	1	0	CD4_Th1	CD8_TEFF	Bladder_cDNA	CD4_Th1	CD8_TEFF	CD4_CD8	CD4	CD8
4536	ACVR_1B2A receptor_BMP3	CD4_Th1.CD8_TEM	1	0	CD4_Th1	CD8_TEM	Bladder_cDNA	CD4_Th1	CD8_TEM	CD4_CD8	CD4	CD8
4537	ACVR_1B2A receptor_BMP3	CD4_Th1.CD8_TRM	1	0	CD4_Th1	CD8_TRM	Bladder_cDNA	CD4_Th1	CD8_TRM	CD4_CD8	CD4	CD8
4538	ACVR_1B2A receptor_BMP3	CD4_Th1.DC	1	0	CD4_Th1	DC	Bladder_cDNA	CD4_Th1	DC	CD4_Myeloid	CD4	Myeloid
4539	ACVR_1B2A receptor_BMP3	CD4_Th1.Epi_FABP4	1	0	CD4_Th1	Epi_FABP4	Bladder_cDNA	CD4_Th1	Epi	CD4_Epi	CD4	Epi
4540	ACVR_1B2A receptor_BMP3	CD4_Th1.Fib	1	0	CD4_Th1	Fib	Bladder_cDNA	CD4_Th1	Fib	CD4_Fib	CD4	Fib
4541	ACVR_1B2A receptor_BMP3	CD4_Th1.FibSmo	1	0	CD4_Th1	FibSmo	Bladder_cDNA	CD4_Th1	FibSmo	CD4_FibSmo	CD4	FibSmo
4542	ACVR_1B2A receptor_BMP3	CD4_Th1.Mac	1	0	CD4_Th1	Mac	Bladder_cDNA	CD4_Th1	Mac	CD4_Myeloid	CD4	Myeloid
4543	ACVR_1B2A receptor_BMP3	CD4_Th1.Mon	1	0	CD4_Th1	Mon	Bladder_cDNA	CD4_Th1	Mon	CD4_Myeloid	CD4	Myeloid
4544	ACVR_1B2A receptor_BMP3	CD4_Th1.NK	1	0	CD4_Th1	NK	Bladder_cDNA	CD4_Th1	NK	CD4_NK	CD4	NK
4545	ACVR_1B2A receptor_BMP3	CD4_Th1.Smo	1	0	CD4_Th1	Smo	Bladder_cDNA	CD4_Th1	Smo	CD4_Smo	CD4	Smo
4546	ACVR_1B2A receptor_BMP3	CD4_TRM.BEC	1	0	CD4_TRM	BEC	Bladder_cDNA	CD4_TRM	BEC	CD4_Endo	CD4	Endo
4547	ACVR_1B2A receptor_BMP3	CD4_TRM.CD4_TCM	1	0	CD4_TRM	CD4_TCM	Bladder_cDNA	CD4_TRM	CD4_TCM	CD4_CD4	CD4	CD4
4548	ACVR_1B2A receptor_BMP3	CD4_TRM.CD4_Th1	1	0	CD4_TRM	CD4_Th1	Bladder_cDNA	CD4_TRM	CD4_Th1	CD4_CD4	CD4	CD4
4549	ACVR_1B2A receptor_BMP3	CD4_TRM.CD4_TRM	1	0	CD4_TRM	CD4_TRM	Bladder_cDNA	CD4_TRM	CD4_TRM	CD4_CD4	CD4	CD4
4550	ACVR_1B2A receptor_BMP3	CD4_TRM.CD8_TEFF	1	0	CD4_TRM	CD8_TEFF	Bladder_cDNA	CD4_TRM	CD8_TEFF	CD4_CD8	CD4	CD8
4551	ACVR_1B2A receptor_BMP3	CD4_TRM.CD8_TEM	1	0	CD4_TRM	CD8_TEM	Bladder_cDNA	CD4_TRM	CD8_TEM	CD4_CD8	CD4	CD8
4552	ACVR_1B2A receptor_BMP3	CD4_TRM.CD8_TRM	1	0	CD4_TRM	CD8_TRM	Bladder_cDNA	CD4_TRM	CD8_TRM	CD4_CD8	CD4	CD8
4553	ACVR_1B2A receptor_BMP3	CD4_TRM.DC	1	0	CD4_TRM	DC	Bladder_cDNA	CD4_TRM	DC	CD4_Myeloid	CD4	Myeloid
4554	ACVR_1B2A receptor_BMP3	CD4_TRM.Epi_FABP4	1	0.069	CD4_TRM	Epi_FABP4	Bladder_cDNA	CD4_TRM	Epi	CD4_Epi	CD4	Epi
4555	ACVR_1B2A receptor_BMP3	CD4_TRM.Fib	1	0	CD4_TRM	Fib	Bladder_cDNA	CD4_TRM	Fib	CD4_Fib	CD4	Fib
4556	ACVR_1B2A receptor_BMP3	CD4_TRM.FibSmo	1	0.021	CD4_TRM	FibSmo	Bladder_cDNA	CD4_TRM	FibSmo	CD4_FibSmo	CD4	FibSmo
4557	ACVR_1B2A receptor_BMP3	CD4_TRM.Mac	1	0	CD4_TRM	Mac	Bladder_cDNA	CD4_TRM	Mac	CD4_Myeloid	CD4	Myeloid
4558	ACVR_1B2A receptor_BMP3	CD4_TRM.Mon	1	0	CD4_TRM	Mon	Bladder_cDNA	CD4_TRM	Mon	CD4_Myeloid	CD4	Myeloid
4559	ACVR_1B2A receptor_BMP3	CD4_TRM.NK	1	0	CD4_TRM	NK	Bladder_cDNA	CD4_TRM	NK	CD4_NK	CD4	NK
4560	ACVR_1B2A receptor_BMP3	CD4_TRM.Smo	1	0	CD4_TRM	Smo	Bladder_cDNA	CD4_TRM	Smo	CD4_Smo	CD4	Smo
4561	ACVR_1B2A receptor_BMP3	CD8_TEFF.BEC	1	0	CD8_TEFF	BEC	Bladder_cDNA	CD8_TEFF	BEC	CD8_Endo	CD8	Endo
4562	ACVR_1B2A receptor_BMP3	CD8_TEFF.CD4_TCM	1	0	CD8_TEFF	CD4_TCM	Bladder_cDNA	CD8_TEFF	CD4_TCM	CD8_CD4	CD8	CD4
4563	ACVR_1B2A receptor_BMP3	CD8_TEFF.CD4_Th1	1	0	CD8_TEFF	CD4_Th1	Bladder_cDNA	CD8_TEFF	CD4_Th1	CD8_CD4	CD8	CD4
4564	ACVR_1B2A receptor_BMP3	CD8_TEFF.CD4_TRM	1	0	CD8_TEFF	CD4_TRM	Bladder_cDNA	CD8_TEFF	CD4_TRM	CD8_CD4	CD8	CD4
4565	ACVR_1B2A receptor_BMP3	CD8_TEFF.CD8_TEFF	1	0	CD8_TEFF	CD8_TEFF	Bladder_cDNA	CD8_TEFF	CD8_TEFF	CD8_CD8	CD8	CD8
4566	ACVR_1B2A receptor_BMP3	CD8_TEFF.CD8_TEM	1	0	CD8_TEFF	CD8_TEM	Bladder_cDNA	CD8_TEFF	CD8_TEM	CD8_CD8	CD8	CD8
4567	ACVR_1B2A receptor_BMP3	CD8_TEFF.CD8_TRM	1	0	CD8_TEFF	CD8_TRM	Bladder_cDNA	CD8_TEFF	CD8_TRM	CD8_CD8	CD8	CD8
4568	ACVR_1B2A receptor_BMP3	CD8_TEFF.DC	1	0	CD8_TEFF	DC	Bladder_cDNA	CD8_TEFF	DC	CD8_Myeloid	CD8	Myeloid
4569	ACVR_1B2A receptor_BMP3	CD8_TEFF.Epi_FABP4	1	0	CD8_TEFF	Epi_FABP4	Bladder_cDNA	CD8_TEFF	Epi	CD8_Epi	CD8	Epi
4570	ACVR_1B2A receptor_BMP3	CD8_TEFF.Fib	1	0	CD8_TEFF	Fib	Bladder_cDNA	CD8_TEFF	Fib	CD8_Fib	CD8	Fib
4571	ACVR_1B2A receptor_BMP3	CD8_TEFF.FibSmo	1	0	CD8_TEFF	FibSmo	Bladder_cDNA	CD8_TEFF	FibSmo	CD8_FibSmo	CD8	FibSmo
4572	ACVR_1B2A receptor_BMP3	CD8_TEFF.Mac	1	0	CD8_TEFF	Mac	Bladder_cDNA	CD8_TEFF	Mac	CD8_Myeloid	CD8	Myeloid
4573	ACVR_1B2A receptor_BMP3	CD8_TEFF.Mon	1	0	CD8_TEFF	Mon	Bladder_cDNA	CD8_TEFF	Mon	CD8_Myeloid	CD8	Myeloid
4574	ACVR_1B2A receptor_BMP3	CD8_TEFF.NK	1	0	CD8_TEFF	NK	Bladder_cDNA	CD8_TEFF	NK	CD8_NK	CD8	NK
4575	ACVR_1B2A receptor_BMP3	CD8_TEFF.Smo	1	0	CD8_TEFF	Smo	Bladder_cDNA	CD8_TEFF	Smo	CD8_Smo	CD8	Smo
4576	ACVR_1B2A receptor_BMP3	CD8_TEM.BEC	1	0	CD8_TEM	BEC	Bladder_cDNA	CD8_TEM	BEC	CD8_Endo	CD8	Endo
4577	ACVR_1B2A receptor_BMP3	CD8_TEM.CD4_TCM	1	0	CD8_TEM	CD4_TCM	Bladder_cDNA	CD8_TEM	CD4_TCM	CD8_CD4	CD8	CD4
4578	ACVR_1B2A receptor_BMP3	CD8_TEM.CD4_Th1	1	0	CD8_TEM	CD4_Th1	Bladder_cDNA	CD8_TEM	CD4_Th1	CD8_CD4	CD8	CD4
4579	ACVR_1B2A receptor_BMP3	CD8_TEM.CD4_TRM	1	0	CD8_TEM	CD4_TRM	Bladder_cDNA	CD8_TEM	CD4_TRM	CD8_CD4	CD8	CD4
4580	ACVR_1B2A receptor_BMP3	CD8_TEM.CD8_TEFF	1	0	CD8_TEM	CD8_TEFF	Bladder_cDNA	CD8_TEM	CD8_TEFF	CD8_CD8	CD8	CD8
4581	ACVR_1B2A receptor_BMP3	CD8_TEM.CD8_TEM	1	0	CD8_TEM	CD8_TEM	Bladder_cDNA	CD8_TEM	CD8_TEM	CD8_CD8	CD8	CD8
4582	ACVR_1B2A receptor_BMP3	CD8_TEM.CD8_TRM	1	0	CD8_TEM	CD8_TRM	Bladder_cDNA	CD8_TEM	CD8_TRM	CD8_CD8	CD8	CD8
4583	ACVR_1B2A receptor_BMP3	CD8_TEM.DC	1	0	CD8_TEM	DC	Bladder_cDNA	CD8_TEM	DC	CD8_Myeloid	CD8	Myeloid
4584	ACVR_1B2A receptor_BMP3	CD8_TEM.Epi_FABP4	1	0	CD8_TEM	Epi_FABP4	Bladder_cDNA	CD8_TEM	Epi	CD8_Epi	CD8	Epi
4585	ACVR_1B2A receptor_BMP3	CD8_TEM.Fib	1	0	CD8_TEM	Fib	Bladder_cDNA	CD8_TEM	Fib	CD8_Fib	CD8	Fib
4586	ACVR_1B2A receptor_BMP3	CD8_TEM.FibSmo	1	0	CD8_TEM	FibSmo	Bladder_cDNA	CD8_TEM	FibSmo	CD8_FibSmo	CD8	FibSmo
4587	ACVR_1B2A receptor_BMP3	CD8_TEM.Mac	1	0	CD8_TEM	Mac	Bladder_cDNA	CD8_TEM	Mac	CD8_Myeloid	CD8	Myeloid
4588	ACVR_1B2A receptor_BMP3	CD8_TEM.Mon	1	0	CD8_TEM	Mon	Bladder_cDNA	CD8_TEM	Mon	CD8_Myeloid	CD8	Myeloid
4589	ACVR_1B2A receptor_BMP3	CD8_TEM.NK	1	0	CD8_TEM	NK	Bladder_cDNA	CD8_TEM	NK	CD8_NK	CD8	NK
4590	ACVR_1B2A receptor_BMP3	CD8_TEM.Smo	1	0	CD8_TEM	Smo	Bladder_cDNA	CD8_TEM	Smo	CD8_Smo	CD8	Smo
4591	ACVR_1B2A receptor_BMP3	CD8_TRM.BEC	1	0	CD8_TRM	BEC	Bladder_cDNA	CD8_TRM	BEC	CD8_Endo	CD8	Endo
4592	ACVR_1B2A receptor_BMP3	CD8_TRM.CD4_TCM	1	0	CD8_TRM	CD4_TCM	Bladder_cDNA	CD8_TRM	CD4_TCM	CD8_CD4	CD8	CD4
4593	ACVR_1B2A receptor_BMP3	CD8_TRM.CD4_Th1	1	0	CD8_TRM	CD4_Th1	Bladder_cDNA	CD8_TRM	CD4_Th1	CD8_CD4	CD8	CD4
4594	ACVR_1B2A receptor_BMP3	CD8_TRM.CD4_TRM	1	0	CD8_TRM	CD4_TRM	Bladder_cDNA	CD8_TRM	CD4_TRM	CD8_CD4	CD8	CD4
4595	ACVR_1B2A receptor_BMP3	CD8_TRM.CD8_TEFF	1	0	CD8_TRM	CD8_TEFF	Bladder_cDNA	CD8_TRM	CD8_TEFF	CD8_CD8	CD8	CD8
4596	ACVR_1B2A receptor_BMP3	CD8_TRM.CD8_TEM	1	0	CD8_TRM	CD8_TEM	Bladder_cDNA	CD8_TRM	CD8_TEM	CD8_CD8	CD8	CD8
4597	ACVR_1B2A receptor_BMP3	CD8_TRM.CD8_TRM	1	0	CD8_TRM	CD8_TRM	Bladder_cDNA	CD8_TRM	CD8_TRM	CD8_CD8	CD8	CD8
4598	ACVR_1B2A receptor_BMP3	CD8_TRM.DC	1	0	CD8_TRM	DC	Bladder_cDNA	CD8_TRM	DC	CD8_Myeloid	CD8	Myeloid
4599	ACVR_1B2A receptor_BMP3	CD8_TRM.Epi_FABP4	1	0.07	CD8_TRM	Epi_FABP4	Bladder_cDNA	CD8_TRM	Epi	CD8_Epi	CD8	Epi
4600	ACVR_1B2A receptor_BMP3	CD8_TRM.Fib	1	0	CD8_TRM	Fib	Bladder_cDNA	CD8_TRM	Fib	CD8_Fib	CD8	Fib
4601	ACVR_1B2A receptor_BMP3	CD8_TRM.FibSmo	1	0.022	CD8_TRM	FibSmo	Bladder_cDNA	CD8_TRM	FibSmo	CD8_FibSmo	CD8	FibSmo
4602	ACVR_1B2A receptor_BMP3	CD8_TRM.Mac	1	0	CD8_TRM	Mac	Bladder_cDNA	CD8_TRM	Mac	CD8_Myeloid	CD8	Myeloid
4603	ACVR_1B2A receptor_BMP3	CD8_TRM.Mon	1	0	CD8_TRM	Mon	Bladder_cDNA	CD8_TRM	Mon	CD8_Myeloid	CD8	Myeloid
4604	ACVR_1B2A receptor_BMP3	CD8_TRM.NK	1	0	CD8_TRM	NK	Bladder_cDNA	CD8_TRM	NK	CD8_NK	CD8	NK
4605	ACVR_1B2A receptor_BMP3	CD8_TRM.Smo	1	0	CD8_TRM	Smo	Bladder_cDNA	CD8_TRM	Smo	CD8_Smo	CD8	Smo
4606	ACVR_1B2A receptor_BMP3	DC.BEC	1	0	DC	BEC	Bladder_cDNA	DC	BEC	Myeloid_Endo	Myeloid	Endo
4607	ACVR_1B2A receptor_BMP3	DC.CD4_TCM	1	0	DC	CD4_TCM	Bladder_cDNA	DC	CD4_TCM	Myeloid_CD4	Myeloid	CD4
4608	ACVR_1B2A receptor_BMP3	DC.CD4_Th1	1	0	DC	CD4_Th1	Bladder_cDNA	DC	CD4_Th1	Myeloid_CD4	Myeloid	CD4
4609	ACVR_1B2A receptor_BMP3	DC.CD4_TRM	1	0	DC	CD4_TRM	Bladder_cDNA	DC	CD4_TRM	Myeloid_CD4	Myeloid	CD4
4610	ACVR_1B2A receptor_BMP3	DC.CD8_TEFF	1	0	DC	CD8_TEFF	Bladder_cDNA	DC	CD8_TEFF	Myeloid_CD8	Myeloid	CD8
4611	ACVR_1B2A receptor_BMP3	DC.CD8_TEM	1	0	DC	CD8_TEM	Bladder_cDNA	DC	CD8_TEM	Myeloid_CD8	Myeloid	CD8
4612	ACVR_1B2A receptor_BMP3	DC.CD8_TRM	1	0	DC	CD8_TRM	Bladder_cDNA	DC	CD8_TRM	Myeloid_CD8	Myeloid	CD8
4613	ACVR_1B2A receptor_BMP3	DC.DC	1	0	DC	DC	Bladder_cDNA	DC	DC	Myeloid_Myeloid	Myeloid	Myeloid
4614	ACVR_1B2A receptor_BMP3	DC.Epi_FABP4	1	0.071	DC	Epi_FABP4	Bladder_cDNA	DC	Epi	Myeloid_Epi	Myeloid	Epi
4615	ACVR_1B2A receptor_BMP3	DC.Fib	1	0	DC	Fib	Bladder_cDNA	DC	Fib	Myeloid_Fib	Myeloid	Fib
4616	ACVR_1B2A receptor_BMP3	DC.FibSmo	1	0.022	DC	FibSmo	Bladder_cDNA	DC	FibSmo	Myeloid_FibSmo	Myeloid	FibSmo
4617	ACVR_1B2A receptor_BMP3	DC.Mac	1	0	DC	Mac	Bladder_cDNA	DC	Mac	Myeloid_Myeloid	Myeloid	Myeloid
4618	ACVR_1B2A receptor_BMP3	DC.Mon	1	0	DC	Mon	Bladder_cDNA	DC	Mon	Myeloid_Myeloid	Myeloid	Myeloid
4619	ACVR_1B2A receptor_BMP3	DC.NK	1	0	DC	NK	Bladder_cDNA	DC	NK	Myeloid_NK	Myeloid	NK
4620	ACVR_1B2A receptor_BMP3	DC.Smo	1	0	DC	Smo	Bladder_cDNA	DC	Smo	Myeloid_Smo	Myeloid	Smo
4621	ACVR_1B2A receptor_BMP3	Epi_FABP4.BEC	1	0	Epi_FABP4	BEC	Bladder_cDNA	Epi	BEC	Epi_Endo	Epi	Endo
4622	ACVR_1B2A receptor_BMP3	Epi_FABP4.CD4_TCM	1	0	Epi_FABP4	CD4_TCM	Bladder_cDNA	Epi	CD4_TCM	Epi_CD4	Epi	CD4
4623	ACVR_1B2A receptor_BMP3	Epi_FABP4.CD4_Th1	1	0	Epi_FABP4	CD4_Th1	Bladder_cDNA	Epi	CD4_Th1	Epi_CD4	Epi	CD4
4624	ACVR_1B2A receptor_BMP3	Epi_FABP4.CD4_TRM	1	0	Epi_FABP4	CD4_TRM	Bladder_cDNA	Epi	CD4_TRM	Epi_CD4	Epi	CD4
4625	ACVR_1B2A receptor_BMP3	Epi_FABP4.CD8_TEFF	1	0	Epi_FABP4	CD8_TEFF	Bladder_cDNA	Epi	CD8_TEFF	Epi_CD8	Epi	CD8
4626	ACVR_1B2A receptor_BMP3	Epi_FABP4.CD8_TEM	1	0	Epi_FABP4	CD8_TEM	Bladder_cDNA	Epi	CD8_TEM	Epi_CD8	Epi	CD8
4627	ACVR_1B2A receptor_BMP3	Epi_FABP4.CD8_TRM	1	0	Epi_FABP4	CD8_TRM	Bladder_cDNA	Epi	CD8_TRM	Epi_CD8	Epi	CD8
4628	ACVR_1B2A receptor_BMP3	Epi_FABP4.DC	1	0	Epi_FABP4	DC	Bladder_cDNA	Epi	DC	Epi_Myeloid	Epi	Myeloid
4629	ACVR_1B2A receptor_BMP3	Epi_FABP4.Epi_FABP4	1	0.112	Epi_FABP4	Epi_FABP4	Bladder_cDNA	Epi	Epi	Epi_Epi	Epi	Epi
4630	ACVR_1B2A receptor_BMP3	Epi_FABP4.Fib	1	0	Epi_FABP4	Fib	Bladder_cDNA	Epi	Fib	Epi_Fib	Epi	Fib
